1.212794,-0.263113,1.180974
1.238634,-0.178155,1.065605
1.240828,-0.122737,0.942944
1.244680,-0.108281,0.773990
1.244359,-0.129729,0.924214
1.241455,-0.168309,1.035247
1.232734,-0.200721,1.103325
1.234549,-0.183173,1.080749
1.223325,-0.257116,1.156174
1.194312,-0.063001,0.694395
1.212572,-0.247925,1.181945
1.248619,-0.152301,0.971096
1.245312,-0.187170,1.040769
1.231572,-0.254632,1.134794
1.237113,-0.103133,0.849052
1.242179,-0.148381,0.989603
1.208213,-0.189468,1.185293
1.234599,-0.165761,1.065207
1.250197,-0.217664,1.051502
1.220591,-0.241113,1.154595
1.236003,-0.097790,0.788440
1.234714,-0.215257,1.110092
1.212143,-0.272101,1.183706
1.242614,-0.167332,1.035925
1.238393,-0.170161,1.055197
1.243124,-0.183651,1.043339
1.235583,-0.101887,0.835129
1.217556,-0.233224,1.174206
1.199109,-0.265777,1.220184
1.250670,-0.141960,0.941685
1.242425,-0.118607,0.897847
1.235424,-0.135042,1.036936
1.244105,-0.122197,0.926032
1.198289,-0.328552,1.224077
1.240492,-0.137240,0.995932
1.196729,-0.329939,1.227385
1.239424,-0.183245,1.065144
1.237346,-0.187912,1.085480
1.253090,-0.160098,0.964786
1.230138,-0.096424,0.898347
1.243260,-0.198421,1.060682
1.235327,-0.202986,1.099489
1.174699,-0.358458,1.269860
1.238505,-0.163894,1.038492
1.230287,-0.209995,1.116452
1.220058,-0.230325,1.155187
1.221470,-0.240427,1.157886
1.225286,-0.205784,1.119347
1.219951,-0.259761,1.163689
1.178931,-0.356467,1.257618
1.249696,-0.161083,0.996519
1.235621,-0.110754,0.929091
1.186903,-0.312466,1.244765
1.244843,-0.130833,0.928195
1.255259,-0.151856,0.930873
1.235427,-0.180067,1.068721
1.214976,-0.235014,1.169178
1.233614,-0.232184,1.116873
1.233900,-0.214014,1.101168
1.226938,-0.253413,1.148168
1.239701,-0.225265,1.097024
1.243248,-0.211121,1.075465
1.204394,-0.278993,1.206925
1.240032,-0.134889,0.968156
1.244937,-0.203632,1.051505
1.241844,-0.121663,0.937205
1.190322,-0.343097,1.239284
1.191476,-0.366324,1.225128
1.238322,-0.136928,0.992855
1.242140,-0.131943,0.988116
1.230089,-0.276670,1.142138
1.240132,-0.262654,1.102831
1.230583,-0.262200,1.137671
1.236160,-0.195458,1.085992
1.239642,-0.102505,0.803709
1.250355,-0.153004,0.963272
1.234611,-0.149037,1.040416
1.233870,-0.180428,1.091284
1.244104,-0.159390,1.020050
1.236259,-0.105018,0.879244
1.235404,-0.266152,1.118838
1.229696,-0.225599,1.121287
1.246662,-0.116274,0.845669
1.172902,-0.399178,1.260219
1.227376,-0.219112,1.125305
1.242754,-0.111302,0.841012
1.242769,-0.163165,1.032791
1.254684,-0.167283,0.977567
1.223981,-0.253292,1.150355
1.210604,-0.204882,1.176033
1.229265,-0.189384,1.109401
1.248302,-0.221545,1.063018
1.213026,-0.290467,1.187001
1.217045,-0.246126,1.161896
1.236745,-0.163497,1.042977
1.223214,-0.234989,1.145458
1.239993,-0.152501,1.005629
1.252524,-0.145849,0.941795
1.244040,-0.152337,1.001361
1.240633,-0.138289,0.980235
1.242089,-0.109021,0.834785
1.237779,-0.168463,1.048484
1.229224,-0.223225,1.116407
1.237064,-0.181999,1.067944
1.231951,-0.100777,0.908762
1.202271,-0.326129,1.208570
1.217129,-0.296391,1.180082
1.254065,-0.157474,0.956103
1.222211,-0.242555,1.152452
1.239641,-0.253016,1.105155
1.173439,-0.365310,1.271087
1.217266,-0.286037,1.163959
1.251445,-0.197422,1.032564
1.245017,-0.125544,0.904194
1.231004,-0.208053,1.106819
1.236077,-0.111273,0.929191
1.229867,-0.245598,1.133503
1.241888,-0.156650,1.003823
1.234598,-0.228498,1.104637
1.239528,-0.145725,0.998790
1.201297,-0.292145,1.214357
1.250516,-0.168218,0.987754
1.249819,-0.165605,0.987436
1.242539,-0.130213,0.939054
1.222384,-0.265676,1.163710
1.245898,-0.148505,0.987001
1.233115,-0.224930,1.096210
1.236942,-0.175045,1.055056
1.238190,-0.113313,0.902242
1.239156,-0.123667,0.938790
1.237926,-0.179439,1.055309
1.242158,-0.165051,1.025280
1.223101,-0.271680,1.153622
1.238264,-0.182145,1.055204
1.239406,-0.145446,1.001462
1.239643,-0.170930,1.038553
1.229240,-0.209886,1.116984
1.249903,-0.167633,0.993594
1.217296,-0.275278,1.177682
1.225546,-0.084960,0.767400
1.208977,-0.074623,0.755922
1.245174,-0.163101,0.994176
1.227182,-0.188347,1.119426
1.232171,-0.225494,1.105017
1.234195,-0.103505,0.900277
1.227774,-0.088567,0.809780
1.239594,-0.166328,1.030160
1.239685,-0.259952,1.110452
1.233024,-0.150644,1.057916
1.254119,-0.209998,1.029089
1.247390,-0.182701,1.031926
1.238546,-0.197139,1.078028
1.229322,-0.248939,1.132398
1.241916,-0.174901,1.034796
1.253387,-0.161767,0.959310
1.238315,-0.177493,1.051638
1.229688,-0.200899,1.112549
1.240669,-0.236929,1.088319
1.232284,-0.217177,1.104683
1.229277,-0.220391,1.116487
1.238119,-0.129528,0.974247
1.243287,-0.116061,0.867644
1.162831,-0.358369,1.292753
1.238788,-0.117973,0.943178
1.234999,-0.100297,0.851632
1.239378,-0.166146,1.030566
1.225895,-0.271709,1.153886
1.224828,-0.226796,1.137937
1.245345,-0.195447,1.048148
1.240633,-0.172672,1.064037
1.217697,-0.221366,1.161065
1.236965,-0.143267,1.012635
1.243497,-0.133815,0.984961
1.251893,-0.173312,0.994570
1.247305,-0.152608,0.971885
1.228590,-0.092601,0.880563
1.244621,-0.238404,1.082728
1.242664,-0.223104,1.083120
1.216080,-0.273263,1.178725
1.237143,-0.159538,1.042961
1.247344,-0.139336,0.944202
1.221175,-0.252600,1.158239
1.230152,-0.148495,1.053052
1.230588,-0.256547,1.117080
1.233718,-0.106833,0.920133
1.241102,-0.154117,1.000806
1.254995,-0.147822,0.929270
1.209525,-0.229262,1.186396
1.210474,-0.223120,1.177632
1.235951,-0.128613,0.990019
1.234528,-0.176933,1.077655
1.249072,-0.119871,0.842698
1.241746,-0.120297,0.918548
1.247544,-0.204798,1.059984
1.237672,-0.215182,1.089942
1.253271,-0.155556,0.961900
1.243057,-0.166539,1.031705
1.235950,-0.100533,0.856075
1.231468,-0.193960,1.098657
1.223210,-0.222958,1.141726
1.235750,-0.107160,0.905408
1.216996,-0.299695,1.178520
1.232058,-0.210639,1.103220
1.228305,-0.160515,1.055322
1.231534,-0.236700,1.125085
1.238637,-0.149595,1.029053
1.240387,-0.126516,0.938009
1.233991,-0.137699,1.026908
1.228094,-0.213580,1.122886
1.242768,-0.123134,0.947356
1.252778,-0.135123,0.899653
1.223775,-0.272422,1.160530
1.244716,-0.112759,0.835076
1.225270,-0.238470,1.142319
1.241388,-0.123673,0.925664
1.240944,-0.115305,0.906910
1.244065,-0.163475,1.031610
1.248150,-0.139243,0.943056
1.236610,-0.135542,0.991377
1.206478,-0.257815,1.204713
1.249173,-0.138526,0.939012
1.183206,-0.338597,1.254780
1.239746,-0.155665,1.047386
1.252145,-0.187228,1.010316
1.223602,-0.214135,1.141670
1.241275,-0.146372,0.992733
1.239573,-0.193275,1.053397
1.237855,-0.185117,1.056140
1.217563,-0.211063,1.157553
1.224501,-0.205235,1.131775
1.208150,-0.351577,1.177898
1.168888,-0.366623,1.278975
1.179872,-0.270984,1.270183
1.222531,-0.225451,1.145423
1.202653,-0.273000,1.213858
1.237242,-0.173342,1.055417
1.249127,-0.155307,0.999413
1.243821,-0.182295,1.044847
1.241418,-0.182914,1.043180
1.242465,-0.136124,0.972385
1.241359,-0.162629,1.014640
1.241786,-0.112048,0.867718
1.233255,-0.278513,1.130829
1.242265,-0.172762,1.019131
1.227129,-0.174770,1.097143
1.249845,-0.209383,1.047209
1.240333,-0.129999,0.962625
1.186774,-0.305307,1.248482
1.230480,-0.211782,1.109000
1.223603,-0.275768,1.160674
1.212121,-0.316029,1.176433
1.243885,-0.150235,0.997825
1.244901,-0.214003,1.059990
1.242095,-0.132842,0.941332
1.234252,-0.139443,1.021311
1.218250,-0.240007,1.161124
1.234742,-0.222741,1.111960
1.240081,-0.152347,1.021946
1.222545,-0.279358,1.159626
1.225426,-0.244980,1.136357
1.236008,-0.191899,1.072721
1.245479,-0.177206,1.031360
1.246869,-0.152851,0.979116
1.227186,-0.251323,1.139460
1.249863,-0.239186,1.064996
1.239996,-0.251599,1.104092
1.224556,-0.268659,1.152050
1.247346,-0.169796,1.013942
1.241220,-0.113457,0.883939
1.238084,-0.222055,1.102662
1.209617,-0.305452,1.196373
1.236181,-0.255145,1.114614
1.230479,-0.213583,1.111126
1.241799,-0.204164,1.060257
1.236638,-0.173742,1.057674
1.223498,-0.232448,1.147083
1.242054,-0.170121,1.037001
1.245661,-0.115634,0.848953
1.220774,-0.234400,1.152889
1.243408,-0.229639,1.074750
1.229384,-0.217329,1.115217
1.240170,-0.177873,1.035359
1.227178,-0.229498,1.129532
1.237253,-0.232358,1.107002
1.254994,-0.162463,0.958369
1.237751,-0.177313,1.065911
1.243523,-0.216100,1.079907
1.222857,-0.266231,1.155996
1.231903,-0.212626,1.100553
1.240411,-0.179730,1.064333
1.250348,-0.122200,0.847589
1.237790,-0.230727,1.106573
1.250228,-0.136968,0.928745
1.256550,-0.136465,0.871505
1.239418,-0.215736,1.089735
1.208011,-0.294353,1.190032
1.236465,-0.158026,1.034249
1.243584,-0.112081,0.835480
1.246012,-0.165897,1.009459
1.239030,-0.202349,1.090330
